date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:21	537/537	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/d/1584792191.json	E:/Angular/Blog/flexiblog-personal.web.app/static/d/1584792191.json	(from https://flexiblog-personal.web.app/about/)
18:21:21	79827/79827	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/tag/innovation/	E:/Angular/Blog/flexiblog-personal.web.app/tag/innovation/index.html	(from https://flexiblog-personal.web.app/)
18:21:21	110748/110748	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page/2/	E:/Angular/Blog/flexiblog-personal.web.app/page/2/index.html	(from https://flexiblog-personal.web.app/)
18:21:22	64880/64880	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/a29c55c76cd7c85245a453bbdac7e851/6467e/about.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/a29c55c76cd7c85245a453bbdac7e851/6467e/about.jpg	(from https://flexiblog-personal.web.app/about/)
18:21:22	5482/5482	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/component---packages-blog-pages-src-pages-contact-jsx-6723e894e00c9d5b032a.js	E:/Angular/Blog/flexiblog-personal.web.app/component---packages-blog-pages-src-pages-contact-jsx-6723e894e00c9d5b032a.js	(from https://flexiblog-personal.web.app/contact/)
18:21:22	322/322	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/contact/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/contact/page-data.json	(from https://flexiblog-personal.web.app/contact/)
18:21:23	17636/17636	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/component---packages-blog-core-src-templates-post-js-48dedd2511f7cdcf0424.js	E:/Angular/Blog/flexiblog-personal.web.app/component---packages-blog-core-src-templates-post-js-48dedd2511f7cdcf0424.js	(from https://flexiblog-personal.web.app/markdown-language-sample-blog/)
18:21:24	40013/40013	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/markdown-language-sample-blog/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/markdown-language-sample-blog/page-data.json	(from https://flexiblog-personal.web.app/markdown-language-sample-blog/)
18:21:25	131579/131579	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/90a14b9d2337e448de6a033b1c83c93b/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/90a14b9d2337e448de6a033b1c83c93b/a8483/image.jpg	(from https://flexiblog-personal.web.app/markdown-language-sample-blog/)
18:21:25	986/986	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2013:21:26%20GMT	https://flexiblog-personal.web.app/markdown-language-sample-blog/'data:image/jpeg;base64,/9j/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wgARCAAPABQDASIAAhEBAxEB/8QAGQAAAgMBAAAAAAAAAAAAAAAAAAgEBQYH/8QAFgEBAQEAAAAAAAAAAAAAAAAAAwEC/9oADAMBAAIQAxAAAAHVWq/SWrDnBQtf/8QAGhAAAwADAQAAAAAAAAAAAAAAAQIDAAQRBf/aAAgBAQABBQLsZic0OCU+NJiINZcbc9In/8QAGhEAAgIDAAAAAAAAAAAAAAAAAAEREhMUUv/aAAgBAwEBPwHApiprrk//xAAZEQEAAgMAAAAAAAAAAAAAAAABAAQTMVL/2gAIAQIBAT8BbKm5nep//8QAHxAAAgIABwEAAAAAAAAAAAAAAQMAAhASIzRBUWGS/9oACAEBAAY/AgWMrQemcHDNdpIHc0XXE37/AKn/xAAbEAEBAQACAwAAAAAAAAAAAAABEQBBwSFRcf/aAAgBAQABPyG60YMq44RD2bgDBfACi96QqnFTvWUfiO9//9oADAMBAAIAAwAAABBsP//EABgRAAIDAAAAAAAAAAAAAAAAAAABEcHw/9oACAEDAQE/EG26jCD/xAAYEQACAwAAAAAAAAAAAAAAAAAAEQGx8P/aAAgBAgEBPxBsrJoz/8QAGxABAQACAwEAAAAAAAAAAAAAAREAITFRgcH/2gAIAQEAAT8Qil40E0BecbLOEEfTJ2/zNGQio7Ar5gyo7MkdSAy3wgAZj//Z'	E:/Angular/Blog/flexiblog-personal.web.app/markdown-language-sample-blog/'data_image/jpeg;base64,/9j/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhE/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4/wgARCAAPABQDASIAAhEBAxEB/8/Z'.37.delaye	(from https://flexiblog-personal.web.app/markdown-language-sample-blog/)
18:21:26	112893/112893	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/627d2171ced285eeda8912f7e4623947/39ede/image-markdown.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/627d2171ced285eeda8912f7e4623947/39ede/image-markdown.jpg	(from https://flexiblog-personal.web.app/markdown-language-sample-blog/)
18:21:26	7962/7962	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/component---packages-blog-core-src-templates-collection-category-js-ae5083f3daa1755b80fd.js	E:/Angular/Blog/flexiblog-personal.web.app/component---packages-blog-core-src-templates-collection-category-js-ae5083f3daa1755b80fd.js	(from https://flexiblog-personal.web.app/category/advertising/)
18:21:27	15847/15847	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/category/advertising/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/category/advertising/page-data.json	(from https://flexiblog-personal.web.app/category/advertising/)
18:21:27	44/44	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2012%20Nov%202020%2013:21:28%20GMT	https://flexiblog-personal.web.app/category/advertising/page/2	E:/Angular/Blog/flexiblog-personal.web.app/category/advertising/page/2	(from https://flexiblog-personal.web.app/category/advertising/)
18:21:27	10129/10129	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/component---packages-blog-core-src-templates-collection-author-js-b8e61c262f7df41df975.js	E:/Angular/Blog/flexiblog-personal.web.app/component---packages-blog-core-src-templates-collection-author-js-b8e61c262f7df41df975.js	(from https://flexiblog-personal.web.app/author/jane-smith/)
18:21:28	75179/75179	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/category/advertising/page/2/	E:/Angular/Blog/flexiblog-personal.web.app/category/advertising/page/2/index.html	(from https://flexiblog-personal.web.app/category/advertising/)
18:21:28	16455/16455	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/author/jane-smith/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/author/jane-smith/page-data.json	(from https://flexiblog-personal.web.app/author/jane-smith/)
18:21:29	41/41	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2012%20Nov%202020%2013:21:29%20GMT	https://flexiblog-personal.web.app/author/jane-smith/page/2	E:/Angular/Blog/flexiblog-personal.web.app/author/jane-smith/page/2	(from https://flexiblog-personal.web.app/author/jane-smith/)
18:21:29	53169/53169	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/a-marketers-guide-to-price-comparison-websites/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/a-marketers-guide-to-price-comparison-websites/page-data.json	(from https://flexiblog-personal.web.app/a-marketers-guide-to-price-comparison-websites/)
18:21:30	94316/94316	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/author/jane-smith/page/2/	E:/Angular/Blog/flexiblog-personal.web.app/author/jane-smith/page/2/index.html	(from https://flexiblog-personal.web.app/author/jane-smith/)
18:21:30	121073/121073	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/9c7ba411a547ca3314d874d779b9f462/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/9c7ba411a547ca3314d874d779b9f462/a8483/image.jpg	(from https://flexiblog-personal.web.app/a-marketers-guide-to-price-comparison-websites/)
18:21:31	55257/55257	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/four-ways-to-unlock-the-true-power-of-tv-through-programmatic/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/four-ways-to-unlock-the-true-power-of-tv-through-programmatic/page-data.json	(from https://flexiblog-personal.web.app/four-ways-to-unlock-the-true-power-of-tv-through-programmatic/)
18:21:32	64226/64226	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/ae6079884611eb3916af3ad9702705a2/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/ae6079884611eb3916af3ad9702705a2/a8483/image.jpg	(from https://flexiblog-personal.web.app/four-ways-to-unlock-the-true-power-of-tv-through-programmatic/)
18:21:32	53471/53471	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/an-introduction-to-the-third-party-cookie-crackdown/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/an-introduction-to-the-third-party-cookie-crackdown/page-data.json	(from https://flexiblog-personal.web.app/an-introduction-to-the-third-party-cookie-crackdown/)
18:21:33	94062/94062	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/consultancy-saves-30percent-time-on-managing-daily-work/	E:/Angular/Blog/flexiblog-personal.web.app/consultancy-saves-30percent-time-on-managing-daily-work/index.html	(from https://flexiblog-personal.web.app/four-ways-to-unlock-the-true-power-of-tv-through-programmatic/)
18:21:34	209272/209272	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/d26d38bc3b4f390d1fb445ded2771158/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/d26d38bc3b4f390d1fb445ded2771158/a8483/image.jpg	(from https://flexiblog-personal.web.app/an-introduction-to-the-third-party-cookie-crackdown/)
18:21:34	53741/53741	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/getting-to-grips-with-digital-advertising-best-practice-guide/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/getting-to-grips-with-digital-advertising-best-practice-guide/page-data.json	(from https://flexiblog-personal.web.app/getting-to-grips-with-digital-advertising-best-practice-guide/)
18:21:35	92228/92228	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/branding-agency-replaced-ten-tools-with-just-one/	E:/Angular/Blog/flexiblog-personal.web.app/branding-agency-replaced-ten-tools-with-just-one/index.html	(from https://flexiblog-personal.web.app/an-introduction-to-the-third-party-cookie-crackdown/)
18:21:36	96204/96204	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/b9a0a4d6c7b242fc0a7c2483f9da7d08/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/b9a0a4d6c7b242fc0a7c2483f9da7d08/a8483/image.jpg	(from https://flexiblog-personal.web.app/getting-to-grips-with-digital-advertising-best-practice-guide/)
18:21:36	53137/53137	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/the-consultancy-vs-agency-debate-its-all-about-effectiveness/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/the-consultancy-vs-agency-debate-its-all-about-effectiveness/page-data.json	(from https://flexiblog-personal.web.app/the-consultancy-vs-agency-debate-its-all-about-effectiveness/)
18:21:36	90179/90179	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/online-shopping-data-drives-offline-revenue-growth-of-410percent/	E:/Angular/Blog/flexiblog-personal.web.app/online-shopping-data-drives-offline-revenue-growth-of-410percent/index.html	(from https://flexiblog-personal.web.app/getting-to-grips-with-digital-advertising-best-practice-guide/)
18:21:37	129349/129349	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/8d6037031b2aa1a9de00bb1c724d4c31/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/8d6037031b2aa1a9de00bb1c724d4c31/a8483/image.jpg	(from https://flexiblog-personal.web.app/the-consultancy-vs-agency-debate-its-all-about-effectiveness/)
18:21:37	55311/55311	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/the-best-digital-marketing-stats-weve-seen-this-week/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/the-best-digital-marketing-stats-weve-seen-this-week/page-data.json	(from https://flexiblog-personal.web.app/the-best-digital-marketing-stats-weve-seen-this-week/)
18:21:39	125316/125316	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/cf122026843732bb98a45911f3f55467/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/cf122026843732bb98a45911f3f55467/a8483/image.jpg	(from https://flexiblog-personal.web.app/the-best-digital-marketing-stats-weve-seen-this-week/)
18:21:39	53202/53202	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/the-power-of-native-advertising-for-travel-brands/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/the-power-of-native-advertising-for-travel-brands/page-data.json	(from https://flexiblog-personal.web.app/the-power-of-native-advertising-for-travel-brands/)
18:21:40	94116/94116	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/supermarket-chains-site-redesign-boosts-online-sales-and-market-share/	E:/Angular/Blog/flexiblog-personal.web.app/supermarket-chains-site-redesign-boosts-online-sales-and-market-share/index.html	(from https://flexiblog-personal.web.app/the-best-digital-marketing-stats-weve-seen-this-week/)
18:21:40	154654/154654	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/bcfb9825410cf4e61df3de2674326634/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/bcfb9825410cf4e61df3de2674326634/a8483/image.jpg	(from https://flexiblog-personal.web.app/the-power-of-native-advertising-for-travel-brands/)
18:21:40	53479/53479	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/the-rise-of-programmatic-outdoor-what-advertisers-need-to-know/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/the-rise-of-programmatic-outdoor-what-advertisers-need-to-know/page-data.json	(from https://flexiblog-personal.web.app/the-rise-of-programmatic-outdoor-what-advertisers-need-to-know/)
18:21:42	308844/308844	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/c6d67d65b0f0ea9d83e2f7891da251cb/a8483/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/c6d67d65b0f0ea9d83e2f7891da251cb/a8483/image.jpg	(from https://flexiblog-personal.web.app/the-rise-of-programmatic-outdoor-what-advertisers-need-to-know/)
18:21:42	53727/53727	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/top-social-media-platforms-overview/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/top-social-media-platforms-overview/page-data.json	(from https://flexiblog-personal.web.app/top-social-media-platforms-overview/)
18:21:44	153862/153862	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/39850f9740ad8c5d4298a7c686ceb7b4/2ce54/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/39850f9740ad8c5d4298a7c686ceb7b4/2ce54/image.jpg	(from https://flexiblog-personal.web.app/top-social-media-platforms-overview/)
18:21:45	15737/15737	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/category/case-studies/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/category/case-studies/page-data.json	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:45	87080/87080	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/trigger-emails-boost-digital-revenue-by-91percent-for-furniture-retailer/	E:/Angular/Blog/flexiblog-personal.web.app/trigger-emails-boost-digital-revenue-by-91percent-for-furniture-retailer/index.html	(from https://flexiblog-personal.web.app/top-social-media-platforms-overview/)
18:21:46	87923/87923	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/broadcaster-saves-hours-of-admin-with-innovative-digital-audio-solution/	E:/Angular/Blog/flexiblog-personal.web.app/broadcaster-saves-hours-of-admin-with-innovative-digital-audio-solution/index.html	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:46	18674/18674	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/788678319c3e4fb03f21e9cf13954fa7/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/788678319c3e4fb03f21e9cf13954fa7/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:47	17093/17093	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/7415bab1032f4058ce976272400c5e1b/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/7415bab1032f4058ce976272400c5e1b/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:48	29345/29345	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/3237856454f876cb2d2b13ad601b8a6e/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/3237856454f876cb2d2b13ad601b8a6e/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:48	94130/94130	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/charity-engages-1m-more-supporters-with-revamped-digital-presence/	E:/Angular/Blog/flexiblog-personal.web.app/charity-engages-1m-more-supporters-with-revamped-digital-presence/index.html	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:49	34055/34055	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/02dc1d34fe76069bc126dc0902554548/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/02dc1d34fe76069bc126dc0902554548/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:49	31833/31833	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/931c98c2c83f7fd51b4308a1f1d93b00/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/931c98c2c83f7fd51b4308a1f1d93b00/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:50	23416/23416	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/cf8b5f317021327d5776d37f65892f72/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/cf8b5f317021327d5776d37f65892f72/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:50	45/45	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2012%20Nov%202020%2013:21:51%20GMT	https://flexiblog-personal.web.app/category/case-studies/page/2	E:/Angular/Blog/flexiblog-personal.web.app/category/case-studies/page/2	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:51	15510/15510	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/page-data/category/innovation/page-data.json	E:/Angular/Blog/flexiblog-personal.web.app/page-data/category/innovation/page-data.json	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:51	71818/71818	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/category/case-studies/page/2/	E:/Angular/Blog/flexiblog-personal.web.app/category/case-studies/page/2/index.html	(from https://flexiblog-personal.web.app/category/case-studies/)
18:21:52	19033/19033	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/ba2457f09dca4e6a72821a35df140306/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/ba2457f09dca4e6a72821a35df140306/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:52	88413/88413	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/5-ingenious-innovations-triggered-by-chaos/	E:/Angular/Blog/flexiblog-personal.web.app/5-ingenious-innovations-triggered-by-chaos/index.html	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:53	23636/23636	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/23a8236b35fdd6c4355a57c883756d11/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/23a8236b35fdd6c4355a57c883756d11/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:53	91089/91089	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/business-model-pivots-in-the-low-touch-economy/	E:/Angular/Blog/flexiblog-personal.web.app/business-model-pivots-in-the-low-touch-economy/index.html	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:53	25155/25155	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/0bb8607485a755fe66caff690f2f6d4a/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/0bb8607485a755fe66caff690f2f6d4a/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:54	88437/88437	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/can-a-designer-sustainably-transform-the-world/	E:/Angular/Blog/flexiblog-personal.web.app/can-a-designer-sustainably-transform-the-world/index.html	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:54	12223/12223	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/74269ea10046b4f4966c51570ce0cc8f/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/74269ea10046b4f4966c51570ce0cc8f/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:55	88503/88503	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/create-an-international-team-of-innovation-catalysts-in-5-steps/	E:/Angular/Blog/flexiblog-personal.web.app/create-an-international-team-of-innovation-catalysts-in-5-steps/index.html	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:55	35068/35068	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/00c31157d6959f04b9fe4a1ba422e079/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/00c31157d6959f04b9fe4a1ba422e079/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:56	88483/88483	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/future-proof-your-organization-with-biomimicry-thinking/	E:/Angular/Blog/flexiblog-personal.web.app/future-proof-your-organization-with-biomimicry-thinking/index.html	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:56	30195/30195	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/static/e33082b1c7d6d9369b53366d89f62d83/8f7be/image.jpg	E:/Angular/Blog/flexiblog-personal.web.app/static/e33082b1c7d6d9369b53366d89f62d83/8f7be/image.jpg	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:56	88454/88454	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/how-to-assess-your-companys-level-of-innovation/	E:/Angular/Blog/flexiblog-personal.web.app/how-to-assess-your-companys-level-of-innovation/index.html	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:57	43/43	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2012%20Nov%202020%2013:21:57%20GMT	https://flexiblog-personal.web.app/category/innovation/page/2	E:/Angular/Blog/flexiblog-personal.web.app/category/innovation/page/2	(from https://flexiblog-personal.web.app/category/innovation/)
18:21:58	7959/7959	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2025%20Oct%202020%2012:22:17%20GMT	https://flexiblog-personal.web.app/component---packages-blog-core-src-templates-collection-tag-js-d2f71f6d6174f37a12e6.js	E:/Angular/Blog/flexiblog-personal.web.app/component---packages-blog-core-src-templates-collection-tag-js-d2f71f6d6174f37a12e6.js	(from https://flexiblog-personal.web.app/tag/agency/)
